TEMP,DRUCK,SPEZ_VOL0,SPEZ_VOL1,ENTHA0,ENTHA1,ENTRO0,ENTRO1,WAERME_KAP0,WAERME_KAP1,ETA0,ETA1,LAMBDA0,LAMBDA1,SIGMA
-14.1,2.35E+06,9.96E-04,1.60E-02,167.33,436.11,0.88166,1.9192,2.2412,1.4076,1.26E-04,1.35E-05,0.1275,0.016122,0.0073385
-14,2.36E+06,9.97E-04,1.60E-02,167.55,436.09,0.88249,1.9187,2.2426,1.4099,1.26E-04,1.35E-05,0.12738,0.016141,0.0073176
-13.9,2.37E+06,9.97E-04,1.59E-02,167.77,436.07,0.88332,1.9182,2.2441,1.4121,1.26E-04,1.36E-05,0.12726,0.01616,0.0072968
-13.8,2.37E+06,9.98E-04,1.58E-02,168,436.05,0.88415,1.9177,2.2456,1.4144,1.26E-04,1.36E-05,0.12714,0.016179,0.007276
-13.7,2.38E+06,9.98E-04,1.58E-02,168.22,436.03,0.88498,1.9172,2.2471,1.4167,1.26E-04,1.36E-05,0.12701,0.016199,0.0072552
-13.6,2.39E+06,9.99E-04,1.57E-02,168.44,436.01,0.88581,1.9167,2.2486,1.419,1.25E-04,1.36E-05,0.12689,0.016218,0.0072345
-13.5,2.39E+06,9.99E-04,1.57E-02,168.66,435.99,0.88664,1.9162,2.2501,1.4213,1.25E-04,1.36E-05,0.12677,0.016237,0.0072137
-13.4,2.40E+06,1.00E-03,1.56E-02,168.89,435.97,0.88747,1.9157,2.2516,1.4236,1.25E-04,1.36E-05,0.12665,0.016257,0.0071929
-13.3,2.41E+06,1.00E-03,1.56E-02,169.11,435.95,0.8883,1.9152,2.2531,1.426,1.25E-04,1.36E-05,0.12653,0.016276,0.0071722
-13.2,2.42E+06,1.00E-03,1.55E-02,169.33,435.93,0.88912,1.9147,2.2546,1.4283,1.25E-04,1.36E-05,0.12641,0.016296,0.0071515
-13.1,2.42E+06,1.00E-03,1.55E-02,169.55,435.91,0.88995,1.9142,2.2561,1.4307,1.24E-04,1.36E-05,0.12629,0.016316,0.0071308
-13,2.43E+06,1.00E-03,1.55E-02,169.78,435.89,0.89078,1.9137,2.2577,1.433,1.24E-04,1.36E-05,0.12617,0.016335,0.0071101
-12.9,2.44E+06,1.00E-03,1.54E-02,170,435.86,0.89161,1.9132,2.2592,1.4354,1.24E-04,1.36E-05,0.12605,0.016355,0.0070894
-12.8,2.44E+06,1.00E-03,1.54E-02,170.22,435.84,0.89244,1.9127,2.2607,1.4378,1.24E-04,1.36E-05,0.12593,0.016375,0.0070687
-12.7,2.45E+06,1.00E-03,1.53E-02,170.45,435.82,0.89327,1.9122,2.2623,1.4402,1.23E-04,1.36E-05,0.12581,0.016395,0.007048
-12.6,2.46E+06,1.00E-03,1.53E-02,170.67,435.8,0.8941,1.9117,2.2639,1.4426,1.23E-04,1.37E-05,0.12568,0.016415,0.0070274
-12.5,2.47E+06,1.00E-03,1.52E-02,170.89,435.78,0.89493,1.9112,2.2654,1.445,1.23E-04,1.37E-05,0.12556,0.016435,0.0070067
-12.4,2.47E+06,1.00E-03,1.52E-02,171.12,435.75,0.89576,1.9107,2.267,1.4474,1.23E-04,1.37E-05,0.12544,0.016455,0.0069861
-12.3,2.48E+06,1.01E-03,1.51E-02,171.34,435.73,0.89659,1.9102,2.2686,1.4499,1.23E-04,1.37E-05,0.12532,0.016476,0.0069655
-12.2,2.49E+06,1.01E-03,1.51E-02,171.56,435.71,0.89742,1.9097,2.2702,1.4523,1.22E-04,1.37E-05,0.1252,0.016496,0.0069449
-12.1,2.49E+06,1.01E-03,1.50E-02,171.79,435.68,0.89825,1.9092,2.2718,1.4548,1.22E-04,1.37E-05,0.12508,0.016516,0.0069243
-12,2.50E+06,1.01E-03,1.50E-02,172.01,435.66,0.89908,1.9086,2.2734,1.4572,1.22E-04,1.37E-05,0.12496,0.016537,0.0069038
-11.9,2.51E+06,1.01E-03,1.49E-02,172.24,435.63,0.89991,1.9081,2.275,1.4597,1.22E-04,1.37E-05,0.12484,0.016557,0.0068832
-11.8,2.52E+06,1.01E-03,1.49E-02,172.46,435.61,0.90074,1.9076,2.2766,1.4622,1.22E-04,1.37E-05,0.12472,0.016578,0.0068627
-11.7,2.52E+06,1.01E-03,1.48E-02,172.68,435.59,0.90158,1.9071,2.2783,1.4647,1.21E-04,1.37E-05,0.1246,0.016598,0.0068421
-11.6,2.53E+06,1.01E-03,1.48E-02,172.91,435.56,0.90241,1.9066,2.2799,1.4672,1.21E-04,1.37E-05,0.12448,0.016619,0.0068216
-11.5,2.54E+06,1.01E-03,1.47E-02,173.13,435.54,0.90324,1.9061,2.2816,1.4698,1.21E-04,1.37E-05,0.12436,0.01664,0.0068011
-11.4,2.54E+06,1.01E-03,1.47E-02,173.36,435.51,0.90407,1.9056,2.2832,1.4723,1.21E-04,1.38E-05,0.12424,0.016661,0.0067806
-11.3,2.55E+06,1.01E-03,1.46E-02,173.58,435.49,0.9049,1.9051,2.2849,1.4748,1.21E-04,1.38E-05,0.12411,0.016682,0.0067602
-11.2,2.56E+06,1.01E-03,1.46E-02,173.81,435.46,0.90573,1.9046,2.2865,1.4774,1.20E-04,1.38E-05,0.12399,0.016703,0.0067397
-11.1,2.57E+06,1.01E-03,1.45E-02,174.03,435.43,0.90656,1.9041,2.2882,1.48,1.20E-04,1.38E-05,0.12387,0.016724,0.0067193
-11,2.57E+06,1.01E-03,1.45E-02,174.26,435.41,0.90739,1.9036,2.2899,1.4826,1.20E-04,1.38E-05,0.12375,0.016745,0.0066988
-10.9,2.58E+06,1.01E-03,1.45E-02,174.48,435.38,0.90822,1.9031,2.2916,1.4852,1.20E-04,1.38E-05,0.12363,0.016766,0.0066784
-10.8,2.59E+06,1.01E-03,1.44E-02,174.71,435.36,0.90906,1.9026,2.2933,1.4878,1.20E-04,1.38E-05,0.12351,0.016787,0.006658
-10.7,2.60E+06,1.01E-03,1.44E-02,174.94,435.33,0.90989,1.9021,2.295,1.4904,1.19E-04,1.38E-05,0.12339,0.016809,0.0066376
-10.6,2.60E+06,1.01E-03,1.43E-02,175.16,435.3,0.91072,1.9015,2.2967,1.493,1.19E-04,1.38E-05,0.12327,0.01683,0.0066172
-10.5,2.61E+06,1.01E-03,1.43E-02,175.39,435.28,0.91155,1.901,2.2985,1.4957,1.19E-04,1.38E-05,0.12315,0.016852,0.0065969
-10.4,2.62E+06,1.02E-03,1.42E-02,175.61,435.25,0.91238,1.9005,2.3002,1.4983,1.19E-04,1.38E-05,0.12303,0.016873,0.0065765
-10.3,2.63E+06,1.02E-03,1.42E-02,175.84,435.22,0.91322,1.9,2.3019,1.501,1.19E-04,1.38E-05,0.12291,0.016895,0.0065562
-10.2,2.63E+06,1.02E-03,1.41E-02,176.07,435.19,0.91405,1.8995,2.3037,1.5037,1.18E-04,1.38E-05,0.12279,0.016917,0.0065359
-10.1,2.64E+06,1.02E-03,1.41E-02,176.29,435.16,0.91488,1.899,2.3055,1.5063,1.18E-04,1.39E-05,0.12266,0.016939,0.0065156
-10,2.65E+06,1.02E-03,1.40E-02,176.52,435.14,0.91571,1.8985,2.3072,1.5091,1.18E-04,1.39E-05,0.12254,0.01696,0.0064953
-9.9,2.66E+06,1.02E-03,1.40E-02,176.75,435.11,0.91655,1.898,2.309,1.5118,1.18E-04,1.39E-05,0.12242,0.016982,0.006475
-9.8,2.66E+06,1.02E-03,1.40E-02,176.97,435.08,0.91738,1.8975,2.3108,1.5145,1.18E-04,1.39E-05,0.1223,0.017005,0.0064547
-9.7,2.67E+06,1.02E-03,1.39E-02,177.2,435.05,0.91821,1.8969,2.3126,1.5172,1.17E-04,1.39E-05,0.12218,0.017027,0.0064345
-9.6,2.68E+06,1.02E-03,1.39E-02,177.43,435.02,0.91905,1.8964,2.3144,1.52,1.17E-04,1.39E-05,0.12206,0.017049,0.0064142
-9.5,2.69E+06,1.02E-03,1.38E-02,177.66,434.99,0.91988,1.8959,2.3162,1.5228,1.17E-04,1.39E-05,0.12194,0.017071,0.006394
-9.4,2.69E+06,1.02E-03,1.38E-02,177.88,434.96,0.92071,1.8954,2.318,1.5256,1.17E-04,1.39E-05,0.12182,0.017094,0.0063738
-9.3,2.70E+06,1.02E-03,1.37E-02,178.11,434.93,0.92155,1.8949,2.3199,1.5283,1.17E-04,1.39E-05,0.1217,0.017116,0.0063536
-9.2,2.71E+06,1.02E-03,1.37E-02,178.34,434.9,0.92238,1.8944,2.3217,1.5312,1.16E-04,1.39E-05,0.12158,0.017139,0.0063334
-9.1,2.72E+06,1.02E-03,1.37E-02,178.57,434.87,0.92321,1.8939,2.3236,1.534,1.16E-04,1.39E-05,0.12146,0.017161,0.0063132
-9,2.72E+06,1.02E-03,1.36E-02,178.8,434.84,0.92405,1.8934,2.3254,1.5368,1.16E-04,1.39E-05,0.12134,0.017184,0.0062931
-8.9,2.73E+06,1.02E-03,1.36E-02,179.02,434.81,0.92488,1.8928,2.3273,1.5397,1.16E-04,1.40E-05,0.12121,0.017207,0.0062729
-8.8,2.74E+06,1.02E-03,1.35E-02,179.25,434.77,0.92572,1.8923,2.3292,1.5425,1.16E-04,1.40E-05,0.12109,0.01723,0.0062528
-8.7,2.75E+06,1.02E-03,1.35E-02,179.48,434.74,0.92655,1.8918,2.3311,1.5454,1.15E-04,1.40E-05,0.12097,0.017253,0.0062327
-8.6,2.76E+06,1.03E-03,1.34E-02,179.71,434.71,0.92739,1.8913,2.333,1.5483,1.15E-04,1.40E-05,0.12085,0.017276,0.0062126
-8.5,2.76E+06,1.03E-03,1.34E-02,179.94,434.68,0.92822,1.8908,2.3349,1.5512,1.15E-04,1.40E-05,0.12073,0.017299,0.0061925
-8.4,2.77E+06,1.03E-03,1.34E-02,180.17,434.65,0.92906,1.8903,2.3368,1.5541,1.15E-04,1.40E-05,0.12061,0.017323,0.0061724
-8.3,2.78E+06,1.03E-03,1.33E-02,180.4,434.61,0.92989,1.8897,2.3387,1.5571,1.15E-04,1.40E-05,0.12049,0.017346,0.0061524
-8.2,2.79E+06,1.03E-03,1.33E-02,180.63,434.58,0.93073,1.8892,2.3407,1.56,1.14E-04,1.40E-05,0.12037,0.017369,0.0061323
-8.1,2.79E+06,1.03E-03,1.32E-02,180.86,434.55,0.93156,1.8887,2.3426,1.563,1.14E-04,1.40E-05,0.12025,0.017393,0.0061123
-8,2.80E+06,1.03E-03,1.32E-02,181.09,434.51,0.9324,1.8882,2.3446,1.566,1.14E-04,1.40E-05,0.12013,0.017417,0.0060923
-7.9,2.81E+06,1.03E-03,1.31E-02,181.31,434.48,0.93323,1.8877,2.3466,1.5689,1.14E-04,1.40E-05,0.12001,0.01744,0.0060723
-7.8,2.82E+06,1.03E-03,1.31E-02,181.54,434.45,0.93407,1.8872,2.3485,1.572,1.14E-04,1.40E-05,0.11988,0.017464,0.0060523
-7.7,2.83E+06,1.03E-03,1.31E-02,181.77,434.41,0.93491,1.8866,2.3505,1.575,1.14E-04,1.41E-05,0.11976,0.017488,0.0060323
-7.6,2.83E+06,1.03E-03,1.30E-02,182,434.38,0.93574,1.8861,2.3525,1.578,1.13E-04,1.41E-05,0.11964,0.017512,0.0060124
-7.5,2.84E+06,1.03E-03,1.30E-02,182.24,434.34,0.93658,1.8856,2.3545,1.5811,1.13E-04,1.41E-05,0.11952,0.017536,0.0059924
-7.4,2.85E+06,1.03E-03,1.29E-02,182.47,434.31,0.93742,1.8851,2.3566,1.5841,1.13E-04,1.41E-05,0.1194,0.01756,0.0059725
-7.3,2.86E+06,1.03E-03,1.29E-02,182.7,434.27,0.93825,1.8846,2.3586,1.5872,1.13E-04,1.41E-05,0.11928,0.017585,0.0059526
-7.2,2.87E+06,1.03E-03,1.29E-02,182.93,434.24,0.93909,1.884,2.3606,1.5903,1.13E-04,1.41E-05,0.11916,0.017609,0.0059327
-7.1,2.87E+06,1.03E-03,1.28E-02,183.16,434.2,0.93993,1.8835,2.3627,1.5934,1.12E-04,1.41E-05,0.11904,0.017633,0.0059128
-7,2.88E+06,1.03E-03,1.28E-02,183.39,434.17,0.94076,1.883,2.3648,1.5966,1.12E-04,1.41E-05,0.11892,0.017658,0.0058929
-6.9,2.89E+06,1.03E-03,1.27E-02,183.62,434.13,0.9416,1.8825,2.3668,1.5997,1.12E-04,1.41E-05,0.1188,0.017683,0.0058731
-6.8,2.90E+06,1.04E-03,1.27E-02,183.85,434.09,0.94244,1.882,2.3689,1.6029,1.12E-04,1.41E-05,0.11868,0.017707,0.0058533
-6.7,2.91E+06,1.04E-03,1.27E-02,184.08,434.05,0.94328,1.8814,2.371,1.6061,1.12E-04,1.41E-05,0.11855,0.017732,0.0058334
-6.6,2.91E+06,1.04E-03,1.26E-02,184.32,434.02,0.94412,1.8809,2.3731,1.6093,1.11E-04,1.42E-05,0.11843,0.017757,0.0058136
-6.5,2.92E+06,1.04E-03,1.26E-02,184.55,433.98,0.94495,1.8804,2.3752,1.6125,1.11E-04,1.42E-05,0.11831,0.017782,0.0057938
-6.4,2.93E+06,1.04E-03,1.25E-02,184.78,433.94,0.94579,1.8799,2.3774,1.6157,1.11E-04,1.42E-05,0.11819,0.017808,0.005774
-6.3,2.94E+06,1.04E-03,1.25E-02,185.01,433.9,0.94663,1.8793,2.3795,1.619,1.11E-04,1.42E-05,0.11807,0.017833,0.0057543
-6.2,2.95E+06,1.04E-03,1.25E-02,185.24,433.87,0.94747,1.8788,2.3817,1.6222,1.11E-04,1.42E-05,0.11795,0.017858,0.0057345
-6.1,2.96E+06,1.04E-03,1.24E-02,185.48,433.83,0.94831,1.8783,2.3838,1.6255,1.10E-04,1.42E-05,0.11783,0.017884,0.0057148
-6,2.96E+06,1.04E-03,1.24E-02,185.71,433.79,0.94915,1.8778,2.386,1.6288,1.10E-04,1.42E-05,0.11771,0.017909,0.0056951
-5.9,2.97E+06,1.04E-03,1.23E-02,185.94,433.75,0.94999,1.8772,2.3882,1.6321,1.10E-04,1.42E-05,0.11759,0.017935,0.0056754
-5.8,2.98E+06,1.04E-03,1.23E-02,186.18,433.71,0.95083,1.8767,2.3904,1.6354,1.10E-04,1.42E-05,0.11747,0.017961,0.0056557
-5.7,2.99E+06,1.04E-03,1.23E-02,186.41,433.67,0.95167,1.8762,2.3926,1.6388,1.10E-04,1.42E-05,0.11734,0.017987,0.005636
-5.6,3.00E+06,1.04E-03,1.22E-02,186.64,433.63,0.95251,1.8757,2.3948,1.6422,1.10E-04,1.42E-05,0.11722,0.018013,0.0056163
-5.5,3.00E+06,1.04E-03,1.22E-02,186.88,433.59,0.95335,1.8751,2.3971,1.6455,1.09E-04,1.43E-05,0.1171,0.018039,0.0055967
-5.4,3.01E+06,1.04E-03,1.21E-02,187.11,433.55,0.95419,1.8746,2.3993,1.649,1.09E-04,1.43E-05,0.11698,0.018065,0.0055771
-5.3,3.02E+06,1.04E-03,1.21E-02,187.34,433.51,0.95503,1.8741,2.4016,1.6524,1.09E-04,1.43E-05,0.11686,0.018092,0.0055574
-5.2,3.03E+06,1.04E-03,1.21E-02,187.58,433.47,0.95587,1.8735,2.4039,1.6558,1.09E-04,1.43E-05,0.11674,0.018118,0.0055378
-5.1,3.04E+06,1.05E-03,1.20E-02,187.81,433.43,0.95671,1.873,2.4062,1.6593,1.09E-04,1.43E-05,0.11662,0.018145,0.0055183
-5,3.05E+06,1.05E-03,1.20E-02,188.05,433.38,0.95756,1.8725,2.4085,1.6628,1.08E-04,1.43E-05,0.1165,0.018171,0.0054987
-4.9,3.05E+06,1.05E-03,1.20E-02,188.28,433.34,0.9584,1.872,2.4108,1.6663,1.08E-04,1.43E-05,0.11638,0.018198,0.0054791
-4.8,3.06E+06,1.05E-03,1.19E-02,188.51,433.3,0.95924,1.8714,2.4131,1.6698,1.08E-04,1.43E-05,0.11625,0.018225,0.0054596
-4.7,3.07E+06,1.05E-03,1.19E-02,188.75,433.26,0.96008,1.8709,2.4154,1.6733,1.08E-04,1.43E-05,0.11613,0.018252,0.0054401
-4.6,3.08E+06,1.05E-03,1.18E-02,188.98,433.21,0.96092,1.8704,2.4178,1.6769,1.08E-04,1.43E-05,0.11601,0.018279,0.0054206
-4.5,3.09E+06,1.05E-03,1.18E-02,189.22,433.17,0.96177,1.8698,2.4202,1.6804,1.08E-04,1.43E-05,0.11589,0.018307,0.0054011
-4.4,3.10E+06,1.05E-03,1.18E-02,189.46,433.13,0.96261,1.8693,2.4225,1.684,1.07E-04,1.44E-05,0.11577,0.018334,0.0053816
-4.3,3.10E+06,1.05E-03,1.17E-02,189.69,433.08,0.96345,1.8688,2.4249,1.6876,1.07E-04,1.44E-05,0.11565,0.018361,0.0053621
-4.2,3.11E+06,1.05E-03,1.17E-02,189.93,433.04,0.9643,1.8682,2.4273,1.6913,1.07E-04,1.44E-05,0.11553,0.018389,0.0053427
-4.1,3.12E+06,1.05E-03,1.17E-02,190.16,432.99,0.96514,1.8677,2.4298,1.6949,1.07E-04,1.44E-05,0.11541,0.018417,0.0053232
-4,3.13E+06,1.05E-03,1.16E-02,190.4,432.95,0.96599,1.8672,2.4322,1.6986,1.07E-04,1.44E-05,0.11529,0.018445,0.0053038
-3.9,3.14E+06,1.05E-03,1.16E-02,190.64,432.9,0.96683,1.8666,2.4346,1.7023,1.06E-04,1.44E-05,0.11516,0.018473,0.0052844
-3.8,3.15E+06,1.05E-03,1.16E-02,190.87,432.86,0.96768,1.8661,2.4371,1.706,1.06E-04,1.44E-05,0.11504,0.018501,0.005265
-3.7,3.16E+06,1.05E-03,1.15E-02,191.11,432.81,0.96852,1.8656,2.4396,1.7098,1.06E-04,1.44E-05,0.11492,0.018529,0.0052457
-3.6,3.16E+06,1.05E-03,1.15E-02,191.35,432.77,0.96937,1.865,2.4421,1.7135,1.06E-04,1.44E-05,0.1148,0.018557,0.0052263
-3.5,3.17E+06,1.06E-03,1.14E-02,191.58,432.72,0.97021,1.8645,2.4446,1.7173,1.06E-04,1.44E-05,0.11468,0.018586,0.005207
-3.4,3.18E+06,1.06E-03,1.14E-02,191.82,432.67,0.97106,1.8639,2.4471,1.7211,1.05E-04,1.44E-05,0.11456,0.018615,0.0051877
-3.3,3.19E+06,1.06E-03,1.14E-02,192.06,432.63,0.9719,1.8634,2.4496,1.7249,1.05E-04,1.45E-05,0.11444,0.018643,0.0051683
-3.2,3.20E+06,1.06E-03,1.13E-02,192.29,432.58,0.97275,1.8629,2.4522,1.7288,1.05E-04,1.45E-05,0.11432,0.018672,0.0051491
-3.1,3.21E+06,1.06E-03,1.13E-02,192.53,432.53,0.9736,1.8623,2.4547,1.7326,1.05E-04,1.45E-05,0.11419,0.018701,0.0051298
-3,3.22E+06,1.06E-03,1.13E-02,192.77,432.48,0.97444,1.8618,2.4573,1.7365,1.05E-04,1.45E-05,0.11407,0.01873,0.0051105
-2.9,3.23E+06,1.06E-03,1.12E-02,193.01,432.44,0.97529,1.8612,2.4599,1.7404,1.05E-04,1.45E-05,0.11395,0.01876,0.0050913
-2.8,3.23E+06,1.06E-03,1.12E-02,193.25,432.39,0.97614,1.8607,2.4625,1.7444,1.04E-04,1.45E-05,0.11383,0.018789,0.005072
-2.7,3.24E+06,1.06E-03,1.12E-02,193.49,432.34,0.97699,1.8602,2.4651,1.7483,1.04E-04,1.45E-05,0.11371,0.018819,0.0050528
-2.6,3.25E+06,1.06E-03,1.11E-02,193.72,432.29,0.97783,1.8596,2.4678,1.7523,1.04E-04,1.45E-05,0.11359,0.018848,0.0050336
-2.5,3.26E+06,1.06E-03,1.11E-02,193.96,432.24,0.97868,1.8591,2.4704,1.7563,1.04E-04,1.45E-05,0.11347,0.018878,0.0050145
-2.4,3.27E+06,1.06E-03,1.11E-02,194.2,432.19,0.97953,1.8585,2.4731,1.7603,1.04E-04,1.45E-05,0.11334,0.018908,0.0049953
-2.3,3.28E+06,1.06E-03,1.10E-02,194.44,432.14,0.98038,1.858,2.4758,1.7644,1.03E-04,1.46E-05,0.11322,0.018938,0.0049761
-2.2,3.29E+06,1.06E-03,1.10E-02,194.68,432.09,0.98123,1.8574,2.4785,1.7685,1.03E-04,1.46E-05,0.1131,0.018968,0.004957
-2.1,3.30E+06,1.06E-03,1.09E-02,194.92,432.04,0.98208,1.8569,2.4812,1.7726,1.03E-04,1.46E-05,0.11298,0.018999,0.0049379
-2,3.30E+06,1.06E-03,1.09E-02,195.16,431.99,0.98293,1.8563,2.4839,1.7767,1.03E-04,1.46E-05,0.11286,0.019029,0.0049188
-1.9,3.31E+06,1.07E-03,1.09E-02,195.4,431.94,0.98378,1.8558,2.4867,1.7809,1.03E-04,1.46E-05,0.11274,0.01906,0.0048997
-1.8,3.32E+06,1.07E-03,1.08E-02,195.64,431.88,0.98463,1.8553,2.4895,1.785,1.03E-04,1.46E-05,0.11262,0.019091,0.0048806
-1.7,3.33E+06,1.07E-03,1.08E-02,195.88,431.83,0.98548,1.8547,2.4922,1.7892,1.02E-04,1.46E-05,0.11249,0.019122,0.0048616
-1.6,3.34E+06,1.07E-03,1.08E-02,196.12,431.78,0.98633,1.8542,2.495,1.7935,1.02E-04,1.46E-05,0.11237,0.019153,0.0048426
-1.5,3.35E+06,1.07E-03,1.07E-02,196.36,431.73,0.98718,1.8536,2.4979,1.7977,1.02E-04,1.46E-05,0.11225,0.019184,0.0048235
-1.4,3.36E+06,1.07E-03,1.07E-02,196.6,431.67,0.98804,1.8531,2.5007,1.802,1.02E-04,1.46E-05,0.11213,0.019215,0.0048045
-1.3,3.37E+06,1.07E-03,1.07E-02,196.84,431.62,0.98889,1.8525,2.5036,1.8063,1.02E-04,1.47E-05,0.11201,0.019247,0.0047856
-1.2,3.38E+06,1.07E-03,1.06E-02,197.09,431.57,0.98974,1.852,2.5064,1.8106,1.02E-04,1.47E-05,0.11189,0.019279,0.0047666
-1.1,3.38E+06,1.07E-03,1.06E-02,197.33,431.51,0.99059,1.8514,2.5093,1.815,1.01E-04,1.47E-05,0.11176,0.01931,0.0047476
-1,3.39E+06,1.07E-03,1.06E-02,197.57,431.46,0.99145,1.8509,2.5122,1.8194,1.01E-04,1.47E-05,0.11164,0.019342,0.0047287
-0.9,3.40E+06,1.07E-03,1.05E-02,197.81,431.4,0.9923,1.8503,2.5151,1.8238,1.01E-04,1.47E-05,0.11152,0.019375,0.0047098
-0.8,3.41E+06,1.07E-03,1.05E-02,198.05,431.35,0.99315,1.8498,2.5181,1.8282,1.01E-04,1.47E-05,0.1114,0.019407,0.0046909
-0.7,3.42E+06,1.07E-03,1.05E-02,198.3,431.29,0.99401,1.8492,2.5211,1.8327,1.01E-04,1.47E-05,0.11128,0.019439,0.004672
-0.6,3.43E+06,1.07E-03,1.04E-02,198.54,431.24,0.99486,1.8486,2.524,1.8372,1.00E-04,1.47E-05,0.11116,0.019472,0.0046531
-0.5,3.44E+06,1.07E-03,1.04E-02,198.78,431.18,0.99572,1.8481,2.527,1.8417,1.00E-04,1.47E-05,0.11103,0.019505,0.0046343
-0.4,3.45E+06,1.08E-03,1.04E-02,199.03,431.12,0.99657,1.8475,2.53,1.8463,1.00E-04,1.47E-05,0.11091,0.019538,0.0046154
-0.3,3.46E+06,1.08E-03,1.03E-02,199.27,431.07,0.99743,1.847,2.5331,1.8508,9.99E-05,1.48E-05,0.11079,0.019571,0.0045966
-0.2,3.47E+06,1.08E-03,1.03E-02,199.51,431.01,0.99829,1.8464,2.5361,1.8554,9.97E-05,1.48E-05,0.11067,0.019604,0.0045778
-0.1,3.48E+06,1.08E-03,1.03E-02,199.76,430.95,0.99914,1.8459,2.5392,1.8601,9.96E-05,1.48E-05,0.11055,0.019638,0.004559
0,3.49E+06,1.08E-03,1.02E-02,200,430.89,1,1.8453,2.5423,1.8648,9.94E-05,1.48E-05,0.11043,0.019671,0.0045403
0.1,3.49E+06,1.08E-03,1.02E-02,200.24,430.83,1.0009,1.8447,2.5454,1.8695,9.92E-05,1.48E-05,0.1103,0.019705,0.0045215
0.2,3.50E+06,1.08E-03,1.02E-02,200.49,430.78,1.0017,1.8442,2.5486,1.8742,9.90E-05,1.48E-05,0.11018,0.019739,0.0045028
0.3,3.51E+06,1.08E-03,1.01E-02,200.73,430.72,1.0026,1.8436,2.5517,1.8789,9.89E-05,1.48E-05,0.11006,0.019773,0.0044841
0.4,3.52E+06,1.08E-03,1.01E-02,200.98,430.66,1.0034,1.8431,2.5549,1.8837,9.87E-05,1.48E-05,0.10994,0.019807,0.0044654
0.5,3.53E+06,1.08E-03,1.01E-02,201.22,430.6,1.0043,1.8425,2.5581,1.8886,9.85E-05,1.48E-05,0.10982,0.019842,0.0044467
0.6,3.54E+06,1.08E-03,1.00E-02,201.47,430.54,1.0052,1.8419,2.5613,1.8934,9.83E-05,1.49E-05,0.10969,0.019876,0.004428
0.7,3.55E+06,1.08E-03,1.00E-02,201.71,430.48,1.006,1.8414,2.5645,1.8983,9.82E-05,1.49E-05,0.10957,0.019911,0.0044094
0.8,3.56E+06,1.08E-03,9.98E-03,201.96,430.42,1.0069,1.8408,2.5678,1.9032,9.80E-05,1.49E-05,0.10945,0.019946,0.0043907
0.9,3.57E+06,1.08E-03,9.95E-03,202.21,430.35,1.0077,1.8402,2.5711,1.9082,9.78E-05,1.49E-05,0.10933,0.019981,0.0043721
1,3.58E+06,1.09E-03,9.92E-03,202.45,430.29,1.0086,1.8397,2.5744,1.9132,9.76E-05,1.49E-05,0.10921,0.020017,0.0043535
1.1,3.59E+06,1.09E-03,9.89E-03,202.7,430.23,1.0095,1.8391,2.5777,1.9182,9.75E-05,1.49E-05,0.10908,0.020052,0.0043349
1.2,3.60E+06,1.09E-03,9.86E-03,202.95,430.17,1.0103,1.8385,2.581,1.9232,9.73E-05,1.49E-05,0.10896,0.020088,0.0043164
1.3,3.61E+06,1.09E-03,9.83E-03,203.19,430.1,1.0112,1.838,2.5844,1.9283,9.71E-05,1.49E-05,0.10884,0.020124,0.0042978
1.4,3.62E+06,1.09E-03,9.79E-03,203.44,430.04,1.012,1.8374,2.5878,1.9334,9.70E-05,1.49E-05,0.10872,0.02016,0.0042793
1.5,3.63E+06,1.09E-03,9.76E-03,203.69,429.98,1.0129,1.8368,2.5912,1.9386,9.68E-05,1.49E-05,0.1086,0.020196,0.0042608
1.6,3.64E+06,1.09E-03,9.73E-03,203.93,429.91,1.0138,1.8363,2.5946,1.9438,9.66E-05,1.50E-05,0.10847,0.020233,0.0042423
1.7,3.64E+06,1.09E-03,9.70E-03,204.18,429.85,1.0146,1.8357,2.5981,1.949,9.64E-05,1.50E-05,0.10835,0.02027,0.0042238
1.8,3.65E+06,1.09E-03,9.67E-03,204.43,429.78,1.0155,1.8351,2.6016,1.9543,9.63E-05,1.50E-05,0.10823,0.020307,0.0042054
1.9,3.66E+06,1.09E-03,9.64E-03,204.68,429.72,1.0164,1.8345,2.6051,1.9595,9.61E-05,1.50E-05,0.10811,0.020344,0.0041869
2,3.67E+06,1.09E-03,9.61E-03,204.93,429.65,1.0172,1.834,2.6086,1.9649,9.59E-05,1.50E-05,0.10799,0.020381,0.0041685
2.1,3.68E+06,1.09E-03,9.58E-03,205.18,429.59,1.0181,1.8334,2.6122,1.9703,9.57E-05,1.50E-05,0.10786,0.020418,0.0041501
2.2,3.69E+06,1.09E-03,9.55E-03,205.42,429.52,1.019,1.8328,2.6157,1.9757,9.56E-05,1.50E-05,0.10774,0.020456,0.0041317
2.3,3.70E+06,1.09E-03,9.52E-03,205.67,429.45,1.0198,1.8322,2.6193,1.9811,9.54E-05,1.50E-05,0.10762,0.020494,0.0041133
2.4,3.71E+06,1.10E-03,9.49E-03,205.92,429.39,1.0207,1.8317,2.623,1.9866,9.52E-05,1.50E-05,0.1075,0.020532,0.004095
2.5,3.72E+06,1.10E-03,9.46E-03,206.17,429.32,1.0216,1.8311,2.6266,1.9921,9.51E-05,1.51E-05,0.10737,0.02057,0.0040767
